58,0.2,0.2,-1.7107681330441725e-08
3723,-0.1,0.2,5.490680827002976e-07
1049,0.0,0.0,-0.0
246,0.0,0.0,-0.0
769,0.1,0.4,-2.2682425763982214e-07
102,-0.8,0.9,5.415466021153621e-07
747,0.0,0.0,-0.0
68,-0.5,0.55,1.3789381072381904e-07
3050,0.0,0.0,-0.0
55,0.0,0.0,-0.0
2176,0.0,1.0,-0.0
36,0.0,0.0,-0.0
843,0.4666666666666667,0.8666666666666667,-2.514140915521409e-06
172164,0.28409090909090906,0.5454545454545454,-0.0001967258421586123
140,0.08888888888888886,0.3944444444444445,-3.619632874086646e-08
23,0.0,0.0,-0.0
113,-0.3,0.3,7.499358583215184e-08
1178,0.10000000000000002,0.35000000000000003,-3.040300436440139e-07
2736,0.0,0.0,-0.0
3473,0.5,0.5,-6.4024759979120785e-06
13,-0.3125,0.6875,2.059535316417334e-08
19719,0.0,0.0,-0.0
88,-0.05,0.5,1.6222801261625768e-08
2995,0.0,0.0,-0.0
42,0.8,0.9,-2.2298977734161966e-07
1841,0.0,0.0,-0.0
488,0.2,0.5,-3.598512279851534e-07
4317,-0.15,0.39999999999999997,1.91001362853923e-06
355,0.0,0.0,-0.0
1178,0.0,0.35000000000000003,-0.0
394,0.0,0.0,-0.0
378,0.5,0.5,-6.968430541925615e-07
3613,0.0,0.0,-0.0
321,0.0,0.0,-0.0
2796,0.0,0.75,-0.0
32,0.0,0.1,-0.0
3473,1.0,0.3,-7.682971197494493e-06
1821,0.10714285714285714,0.3547619047619048,-5.104031126525577e-07
199,0.0,0.0,-0.0
50,0.0,0.0,-0.0
524,0.55,0.75,-1.5938902239547318e-06
486,0.4666666666666667,0.8666666666666667,-1.4494335527205275e-06
341,0.35,0.675,-5.940587036991585e-07
4986,0.0,0.0,-0.0
182,0.5,0.5,-3.355170260927148e-07
422,0.0,0.0,-0.0
454,0.16666666666666666,0.8222222222222223,-4.587720801225415e-07
641,0.5,0.5,-1.181683591897968e-06
956,0.0,0.0,-0.0
3525229,0.5,0.5,-0.006498760166899971
661,0.0,0.0,-0.0
335,0.0,0.0,-0.0
133,0.15,0.65,-9.562235243642371e-08
4583,0.0,0.0,-0.0
355,0.007142857142857131,0.55,-1.0284097228352033e-08
55,0.0,0.0,-0.0
1859,0.0,0.0,-0.0
1085,0.06818181818181818,0.25,-1.363771128785947e-07
788,0.5,0.5,-1.452678112972853e-06
149001,-0.05,0.5,2.746833648617615e-05
49,0.4,0.55,-7.949172618196627e-08
19661,0.0,0.0,-0.0
486,-0.15555555555555559,0.2888888888888889,1.610481725245031e-07
1441,0.0,0.0,-0.0
1884,0.13333333333333333,0.45555555555555555,-8.438478522915965e-07
924,0.0,0.0,-0.0
26,0.022222222222222213,0.2944444444444445,-1.2544904679304323e-09
2642,0.15714285714285714,0.3142857142857143,-9.621776536027916e-07
372,0.4,0.4,-4.3890051413271175e-07
119,-0.8,0.9,6.318043691345891e-07
161,0.037500000000000006,0.15000000000000002,-6.678079269345382e-09
510,0.0,0.0,-0.0
563,0.0,0.0,-0.0
563,-0.1,0.2,8.303124645723007e-08
3120,0.0,0.0,-0.0
14,-0.25,0.75,1.9356751505348928e-08
196312,0.0,0.0,-0.0
124,0.0,0.0,-0.0
78,0.1875,0.625,-6.740297399184001e-08
3134,0.0,0.0,-0.0
72,-0.7,0.2,7.432992578053987e-08
244,0.5,0.5,-4.498140349814418e-07
207,0.0,0.0,-0.0
2519,-0.16666666666666666,0.32222222222222224,9.97552066467192e-07
207,0.0,0.0,-0.0
1385,-0.16666666666666666,0.32222222222222224,5.484754315430968e-07
91,0.0,0.0,-0.0
129,0.2,0.4,-7.609968591817181e-08
138,0.1875,0.625,-1.1925141552402465e-07
688,0.0,0.0,-0.0
10,0.0,0.0,-0.0
93,0.1,0.0,-0.0
