2947,0.0,0.0,0.0,2018-11-07,4.359800000000007
307,0.0,0.0,0.0,2018-11-07,4.359800000000007
282,0.0,0.0,0.0,2018-11-07,4.359800000000007
181,0.13636363636363635,0.45454545454545453,2.385576722072907e-07,2018-11-07,4.359800000000007
143,0.13636363636363635,0.45454545454545453,1.8847374102564954e-07,2018-11-07,4.359800000000007
802,0.0,1.0,0.0,2018-11-07,4.359800000000007
818,0.2625,0.325,1.4839008815301956e-06,2018-11-07,4.359800000000007
257,0.0,0.0,0.0,2018-11-07,4.359800000000007
286,0.0,0.0,0.0,2018-11-07,4.359800000000007
250,0.0,0.0,0.0,2018-11-07,4.359800000000007
285047,0.5,1.0,0.0030305775335360084,2018-11-07,4.359800000000007
21,0.0,0.0,0.0,2018-11-07,4.359800000000007
87,0.0,0.0,0.0,2018-11-07,4.359800000000007
802,0.0,0.0,0.0,2018-11-07,4.359800000000007
952,0.0,0.0,0.0,2018-11-07,4.359800000000007
401,0.0,0.0,0.0,2018-11-07,4.359800000000007
6960,0.0,0.0,0.0,2018-11-07,4.359800000000007
100,0.0,0.0,0.0,2018-11-07,4.359800000000007
293,0.13333333333333336,0.6333333333333333,5.261112924985848e-07,2018-11-07,4.359800000000007
18,0.13636363636363635,0.45454545454545453,2.3723967401830015e-08,2018-11-07,4.359800000000007
45,0.0,0.0,0.0,2018-11-07,4.359800000000007
255,0.0,0.0,0.0,2018-11-07,4.359800000000007
192,0.13636363636363635,0.45454545454545453,2.5305565228618683e-07,2018-11-07,4.359800000000007
5,-0.14027777777777778,0.3319444444444445,-4.950661204178509e-09,2018-11-07,4.359800000000007
70,0.0,0.0,0.0,2018-11-07,4.359800000000007
443,0.13636363636363635,0.45454545454545453,5.838731977228164e-07,2018-11-07,4.359800000000007
41,0.0,0.0,0.0,2018-11-07,4.359800000000007
81,0.13636363636363635,0.45454545454545453,1.0675785330823504e-07,2018-11-07,4.359800000000007
168,0.0,0.0,0.0,2018-11-07,4.359800000000007
745,0.13636363636363635,0.45454545454545453,9.819086507979644e-07,2018-11-07,4.359800000000007
608,0.0,0.0,0.0,2018-11-07,4.359800000000007
341,0.0,0.0,0.0,2018-11-07,4.359800000000007
74,0.0,0.0,0.0,2018-11-07,4.359800000000007
1560,0.0,0.0,0.0,2018-11-07,4.359800000000007
457,-0.75,1.0,-7.288134585661079e-06,2018-11-07,4.359800000000007
515,0.5666666666666667,0.662962962962963,4.113988590916186e-06,2018-11-07,4.359800000000007
86,0.0,0.0,0.0,2018-11-07,4.359800000000007
295,0.1875,0.24444444444444444,2.8750299939788724e-07,2018-11-07,4.359800000000007
1592,0.0,0.0,0.0,2018-11-07,4.359800000000007
1290,-0.15833333333333335,0.65,-2.8230225176625214e-06,2018-11-07,4.359800000000007
2930,0.0,0.0,0.0,2018-11-07,4.359800000000007
414,0.0,0.0,0.0,2018-11-07,4.359800000000007
300,0.13636363636363635,0.45454545454545453,3.953994566971669e-07,2018-11-07,4.359800000000007
1909,0.13636363636363635,0.45454545454545453,2.516058542782972e-06,2018-11-07,4.359800000000007
417,0.0,0.0,0.0,2018-11-07,4.359800000000007
17254,0.0,0.0,0.0,2018-11-07,4.359800000000007
168370,0.0,0.0,0.0,2018-11-07,4.359800000000007
795,0.13636363636363635,0.45454545454545453,1.047808560247492e-06,2018-11-07,4.359800000000007
6,-0.5,1.0,-6.379111234714293e-08,2018-11-07,4.359800000000007
480,-0.15555555555555559,0.2888888888888889,-4.5866597322192657e-07,2018-11-07,4.359800000000007
503,0.0,0.0,0.0,2018-11-07,4.359800000000007
527,0.0,0.0,0.0,2018-11-07,4.359800000000007
630,0.0,0.0,0.0,2018-11-07,4.359800000000007
4546,0.0,0.0,0.0,2018-11-07,4.359800000000007
376,0.0,0.0,0.0,2018-11-07,4.359800000000007
531,0.0,0.0,0.0,2018-11-07,4.359800000000007
112,0.0,0.0,0.0,2018-11-07,4.359800000000007
484,0.0,0.0,0.0,2018-11-07,4.359800000000007
1082,0.13636363636363635,0.45454545454545453,1.4260740404877818e-06,2018-11-07,4.359800000000007
676,0.13636363636363635,0.45454545454545453,8.909667757576162e-07,2018-11-07,4.359800000000007
779,0.0,0.0,0.0,2018-11-07,4.359800000000007
3965,0.13636363636363635,0.45454545454545453,5.2258628193475555e-06,2018-11-07,4.359800000000007
166,0.0,0.0,0.0,2018-11-07,4.359800000000007
66,0.13636363636363635,0.45454545454545453,8.698788047337672e-08,2018-11-07,4.359800000000007
10232,0.5,1.0,0.00010878511025599442,2018-11-07,4.359800000000007
112,0.0,0.0,0.0,2018-11-07,4.359800000000007
276,0.0,0.0,0.0,2018-11-07,4.359800000000007
147,0.0,0.0,0.0,2018-11-07,4.359800000000007
149,0.0,0.0,0.0,2018-11-07,4.359800000000007
1275,0.0,0.0,0.0,2018-11-07,4.359800000000007
243,-0.25,0.45,-5.8129651126334e-07,2018-11-07,4.359800000000007
810,0.13636363636363635,0.45454545454545453,1.0675785330823506e-06,2018-11-07,4.359800000000007
12,1.0,0.8,2.041315595108574e-07,2018-11-07,4.359800000000007
705,0.0,0.0,0.0,2018-11-07,4.359800000000007
7,0.0,0.0,0.0,2018-11-07,4.359800000000007
797,0.0,0.0,0.0,2018-11-07,4.359800000000007
1325,0.0,0.0,0.0,2018-11-07,4.359800000000007
759,0.13636363636363635,0.45454545454545453,1.0003606254438321e-06,2018-11-07,4.359800000000007
2,0.0,0.0,0.0,2018-11-07,4.359800000000007
435,0.13636363636363635,0.45454545454545453,5.73329212210892e-07,2018-11-07,4.359800000000007
2463,0.13636363636363635,0.45454545454545453,3.24622953948374e-06,2018-11-07,4.359800000000007
384,0.13636363636363635,0.45454545454545453,5.061113045723737e-07,2018-11-07,4.359800000000007
4664,0.0,0.0,0.0,2018-11-07,4.359800000000007
455,0.13636363636363635,0.45454545454545453,5.996891759907031e-07,2018-11-07,4.359800000000007
258,0.0,0.0,0.0,2018-11-07,4.359800000000007
936,0.0,0.0,0.0,2018-11-07,4.359800000000007
14060,0.0,0.0,0.0,2018-11-07,4.359800000000007
1066,0.13636363636363635,0.45454545454545453,1.4049860694639331e-06,2018-11-07,4.359800000000007
255,0.13636363636363635,0.45454545454545453,3.3608953819259185e-07,2018-11-07,4.359800000000007
1,0.0,0.0,0.0,2018-11-07,4.359800000000007
5,-0.075,0.2,-1.594777808678573e-09,2018-11-07,4.359800000000007
110,0.13636363636363635,0.45454545454545453,1.449798007889612e-07,2018-11-07,4.359800000000007
116,0.13636363636363635,0.45454545454545453,1.5288778992290454e-07,2018-11-07,4.359800000000007
6,0.13636363636363635,0.45454545454545453,7.907989133943338e-09,2018-11-07,4.359800000000007
114,0.0,0.0,0.0,2018-11-07,4.359800000000007
64,0.4,0.7,3.8104557775360043e-07,2018-11-07,4.359800000000007
11,0.13636363636363635,0.45454545454545453,1.449798007889612e-08,2018-11-07,4.359800000000007
126,0.0,0.0,0.0,2018-11-07,4.359800000000007
2,0.13636363636363635,0.45454545454545453,2.6359963779811127e-09,2018-11-07,4.359800000000007
764,-0.0625,0.1125,-1.1422596054660282e-07,2018-11-07,4.359800000000007
1094,0.0,0.0,0.0,2018-11-07,4.359800000000007
121,-0.5,0.5,-3.6806912917792414e-07,2018-11-07,4.359800000000007
64,0.0,0.0,0.0,2018-11-07,4.359800000000007
552,0.0,0.0,0.0,2018-11-07,4.359800000000007
502,0.05,0.4,1.22162448163516e-07,2018-11-07,4.359800000000007
650,0.0,0.0,0.0,2018-11-07,4.359800000000007
976,0.0,0.0,0.0,2018-11-07,4.359800000000007
180849,0.0,0.0,0.0,2018-11-07,4.359800000000007
225,0.0,0.0,0.0,2018-11-07,4.359800000000007
774,0.0,0.0,0.0,2018-11-07,4.359800000000007
552,-0.23076923076923078,0.46153846153846156,-7.153669846959469e-07,2018-11-07,4.359800000000007
11,0.0,0.0,0.0,2018-11-07,4.359800000000007
