170,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
1216,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
767,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
691,-0.4,0.6,-3.3952432193702155e-05,2018-10-30,4.980000000000018,173.51
253,0.21428571428571427,0.42857142857142855,4.7568401375963435e-06,2018-10-30,4.980000000000018,173.51
909,-0.3,0.525,-2.9310690039145285e-05,2018-10-30,4.980000000000018,173.51
582,-0.09999999999999998,0.875,-1.0425878011723843e-05,2018-10-30,4.980000000000018,173.51
105,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
1906,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
32,0.7,0.6000000000000001,2.7515719288673243e-06,2018-10-30,4.980000000000018,173.51
53,0.7,0.9,6.835936510779759e-06,2018-10-30,4.980000000000018,173.51
11,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
183,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
244,-0.425,0.9,-1.910745596139787e-05,2018-10-30,4.980000000000018,173.51
1315,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
15,0.26666666666666666,0.375,3.070950813467995e-07,2018-10-30,4.980000000000018,173.51
1,-0.6,0.95,-1.1669613091178383e-07,2018-10-30,4.980000000000018,173.51
2045,0.8,1.0,0.00033493836872224274,2018-10-30,4.980000000000018,173.51
89,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
1069,0.0,1.0,0.0,2018-10-30,4.980000000000018,173.51
829,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
128,0.7,0.9,1.6509431573203943e-05,2018-10-30,4.980000000000018,173.51
600,0.325,0.625,2.495147535942747e-05,2018-10-30,4.980000000000018,173.51
0,-0.18125,0.41874999999999996,-0.0,2018-10-30,4.980000000000018,173.51
8,-0.3125,0.6875,-3.518797807098745e-07,2018-10-30,4.980000000000018,173.51
2059,-1.0,1.0,-0.0004215391816620402,2018-10-30,4.980000000000018,173.51
272,0.8,1.0,4.454925980070906e-05,2018-10-30,4.980000000000018,173.51
378,0.5,0.5,1.9346990124848373e-05,2018-10-30,4.980000000000018,173.51
103,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
41,-0.10625,0.425,-3.79038501966482e-07,2018-10-30,4.980000000000018,173.51
50,0.7,0.9,6.448996708282791e-06,2018-10-30,4.980000000000018,173.51
4323,0.8,1.0,0.0007080384195531811,2018-10-30,4.980000000000018,173.51
151,0.5,0.6,9.274271456673346e-06,2018-10-30,4.980000000000018,173.51
46,-0.5,0.9,-4.2379121225858345e-06,2018-10-30,4.980000000000018,173.51
383,0.7,0.9,4.9399314785446176e-05,2018-10-30,4.980000000000018,173.51
115,-0.04464285714285714,0.07142857142857142,-7.507639106054834e-08,2018-10-30,4.980000000000018,173.51
19,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
687,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
43,0.7,0.9,5.5461371691232e-06,2018-10-30,4.980000000000018,173.51
1673,0.26666666666666666,0.375,3.425133807287972e-05,2018-10-30,4.980000000000018,173.51
682,0.4681818181818182,0.7272727272727273,4.754204095710696e-05,2018-10-30,4.980000000000018,173.51
871,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
232,0.06507936507936506,0.4123015873015873,1.274464962588316e-06,2018-10-30,4.980000000000018,173.51
251,0.7,0.9,3.237396347557961e-05,2018-10-30,4.980000000000018,173.51
382,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
367,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
142,-0.024999999999999994,0.8,-5.814333540166071e-07,2018-10-30,4.980000000000018,173.51
808,0.7,0.9,0.00010421578680584989,2018-10-30,4.980000000000018,173.51
187,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
1394,-0.425,0.9,-0.00010916308856634685,2018-10-30,4.980000000000018,173.51
1260,0.0,0.25,0.0,2018-10-30,4.980000000000018,173.51
42,0.5,0.5,2.149665569427597e-06,2018-10-30,4.980000000000018,173.51
2296,0.25,0.25,2.937876278217716e-05,2018-10-30,4.980000000000018,173.51
1303,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
55,0.55,0.9,5.573775726444412e-06,2018-10-30,4.980000000000018,173.51
6471,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
17795,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
30,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
1424,0.0,0.25,0.0,2018-10-30,4.980000000000018,173.51
100,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
369,0.25,0.25,4.7215868757070436e-06,2018-10-30,4.980000000000018,173.51
15264,0.7,0.9,0.0019687497151045703,2018-10-30,4.980000000000018,173.51
312,0.25,0.3333333333333333,5.3229814100111925e-06,2018-10-30,4.980000000000018,173.51
37,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
864,0.07083333333333333,0.26666666666666666,3.341194485053179e-06,2018-10-30,4.980000000000018,173.51
62,-0.425,0.9,-4.855173236092901e-06,2018-10-30,4.980000000000018,173.51
106,0.5,0.5,5.4253464371267925e-06,2018-10-30,4.980000000000018,173.51
836,-0.05,0.4,-3.4230865067456595e-06,2018-10-30,4.980000000000018,173.51
1860,0.0,0.0,0.0,2018-10-30,4.980000000000018,173.51
814,0.25,0.3333333333333333,1.3887522012016381e-05,2018-10-30,4.980000000000018,173.51
715,0.7,0.9,9.22206529284439e-05,2018-10-30,4.980000000000018,173.51
