31,0.625,1.0,1.983554073468327e-06
164,-0.5,1.0,-8.394912723840144e-06
683,0.0,0.0,0.0
86,-0.1,0.55,-4.842431363873645e-07
491,0.0,0.0,0.0
17162,0.0,0.0,0.0
553,0.0,0.0,0.0
1438,0.0,0.0,0.0
1522,0.0,0.0,0.0
0,0.08,0.31999999999999995,0.0
90,0.0,0.0,0.0
1425,0.8,0.7,8.169683358078579e-05
165,0.225,0.7,2.6605218830584843e-06
4066,0.0,0.0,0.0
191,0.125,0.16666666666666666,4.0737508390586065e-07
544,0.15000000000000002,0.6,5.012377158039189e-06
442,-0.15,0.7,-4.751315847724648e-06
253,0.0,0.5,0.0
294,0.13636363636363635,0.45454545454545453,1.8656301709400841e-06
222,0.0,0.0,0.0
199,0.3181818181818182,0.7272727272727273,4.714417828788277e-06
1201,0.0,0.0,0.0
488,0.1,0.4,1.998398736211703e-06
161,0.0,0.07692307692307693,0.0
203974,0.0,0.0,0.0
4091,0.0,0.0,0.0
435,0.15000000000000002,0.6,4.008058940711484e-06
12,-0.6,0.9,-6.634028591522456e-07
221,0.0,0.0,0.0
1,-0.041666666666666664,0.7999999999999999,-3.412566147902497e-09
317,0.0,0.0,0.0
74,0.0,0.0,0.0
4914,-0.05,0.05,-1.2577012538094658e-06
302,0.0,0.0,0.0
6842,0.0,0.0,0.0
147,0.1,0.4,6.019766684900007e-07
3501,0.1,0.4,1.4336872900567976e-05
175,0.0,0.0,0.0
455,-0.6999999999999998,0.6666666666666666,-2.1738046362138908e-05
1,-0.11527777777777777,0.35555555555555557,-4.1961924485319605e-09
208,0.0,0.0,0.0
9,-0.09166666666666667,0.35000000000000003,-2.9561354256205394e-08
918,0.0,0.0,0.0
885,0.0,0.35555555555555557,0.0
515,0.1,0.4,2.108965879403744e-06
832,0.0,0.0,0.0
257,-0.14583333333333334,0.30416666666666664,-1.167088735691644e-06
83,0.78125,1.0,6.6385075845915784e-06
126,0.4666666666666667,0.44999999999999996,2.708895008205003e-06
3514,0.0,0.0,0.0
3514,0.0,0.0,0.0
447,0.25,1.0,1.1440628010843123e-05
797,0.0,0.0,0.0
431,0.15000000000000002,0.6,3.971203226314137e-06
206,0.0,0.0,0.0
244,0.0,1.0,0.0
41,-0.8,0.8,-2.686372071628847e-06
3514,0.0,0.0,0.0
183,0.0,0.0,0.0
1595,-0.2,0.8,-2.6126606428341527e-05
0,0.16,0.5399999999999999,0.0
180,0.15000000000000002,0.6,1.658507147880614e-06
3417,0.0,0.0,0.0
175,0.0,0.0,0.0
2891,0.0,0.0,0.0
297,0.0,0.0,0.0
1000,0.0,0.125,0.0
194,0.0,0.0,0.0
1485,-0.6,0.9,-8.209610382009039e-05
1605,0.0,0.0,0.0
281,0.0,0.0,0.0
1459,0.0,0.0,0.0
4971,0.0,0.0,0.0
21064,0.0,0.0,0.0
740,0.13333333333333333,0.3833333333333333,1.0780818380284394e-06
10335,0.2130681818181818,0.5,3.1383673211646674e-05
69,0.17500000000000002,0.44999999999999996,1.5488321000729525e-07
155,-0.2916666666666667,0.5416666666666666,-6.979997946070404e-07
1213,0.0,0.0,0.0
459,0.0,0.0,0.0
304,0.35,0.65,1.971331548949536e-06
3805,0.0,0.0,0.0
230,-0.8,0.9,-4.720250209746142e-06
2733,0.0,0.0,0.0
6885,0.0,0.0,0.0
1718,0.22499999999999998,0.39166666666666666,4.315458825137703e-06
10537,0.1,0.4,1.2013834893742777e-05
84,0.0,0.0,0.0
4055,0.0,0.0,0.0
749,-0.2,0.8,-3.415910538260735e-06
9,-0.375,0.65,-6.253048851226208e-08
1082,0.08749999999999998,0.5833333333333333,1.5741887179217041e-06
265,0.16,0.5399999999999999,6.526258985649011e-07
369,0.25,0.30000000000000004,7.888461627700753e-07
2023,0.0,0.0,0.0
10850,0.1,0.4,1.2370704052112471e-05
41,-0.625,1.0,-7.304131136759957e-07
366,0.0,0.0,0.0
227,0.0,0.0,0.0
91,0.2130681818181818,0.5,2.763342295365116e-07
13,0.0,0.0,0.0
504,0.0,0.0,0.0
43047,0.0,0.0,0.0
15,-0.2916666666666667,0.5416666666666666,-6.754836722003617e-08
191,0.125,0.16666666666666666,1.134218737496871e-07
130,0.0,0.0,0.0
4,-0.6999999999999998,0.6666666666666666,-5.320732925639771e-08
1216,0.7000000000000001,0.43333333333333335,1.0513768261064194e-05
7,1.0,0.7,1.39669239298044e-07
12698,0.1,0.4,1.4477714290665822e-05
367,0.10000000000000006,0.6666666666666666,6.97396065610642e-07
447,0.0,0.0,0.0
499,0.0,0.0,0.0
2098,0.0,0.0,0.0
543,0.0,0.0,0.0
417,0.0,0.6,0.0
22,0.0,0.0,0.0
21,-0.2916666666666667,0.5416666666666666,-9.456771410805064e-08
468,0.0,0.0,0.0
2146,0.5,0.5,1.5292356506816454e-05
34,0.0,0.0,0.0
68,-0.325,0.5750000000000001,-3.622136445673255e-07
235,0.2285714285714286,0.4857142857142857,7.43661622318282e-07
965,-0.22916666666666666,0.5208333333333333,-3.2830857053144865e-06
198,0.0,0.0,0.0
230,0.1,0.6,3.9335418414551173e-07
1115,0.0,0.0,0.0
173,0.0,0.0,0.0
4990,0.0,0.0,0.0
8539,0.29166666666666663,0.48333333333333334,3.431193789346621e-05
407,0.0,0.0,0.0
487,-0.65,0.95,-8.571772003021641e-06
4530,0.0,0.0,0.0
279,0.0,0.0,0.0
759,0.5,0.5,5.408620032000787e-06
189,0.0,0.0,0.0
573,0.0,0.0,0.0
87,0.0,0.0,0.0
821,0.0,0.0,0.0
1022,0.0,0.0,0.0
136,0.07500000000000001,0.55,1.5990702703306676e-07
1320,0.0,0.0,0.0
1838,0.0,0.25,0.0
995,0.0,0.0,0.0
917,0.0,0.0,0.0
2636,0.0,0.0,0.0
210,0.5,0.48,1.4365978899227386e-06
239,0.5,1.0,3.4062192032890326e-06
277,-0.6,0.8,-3.789882052462844e-06
537387,0.0,0.0,0.0
203,0.0,0.0,0.0
885,0.0,0.35555555555555557,0.0
410,0.0,0.0,0.0
0,0.0,0.0,0.0
1488,0.0,0.0,0.0
476,0.1,0.825,1.1193491892314673e-06
227,0.0,0.0,0.0
390,0.0,0.0,0.0
2035,0.0,0.0,0.0
235,0.0,0.0,0.0
5387,0.15,0.30000000000000004,6.909779315190888e-06
76,0.2,0.495,2.14463542138466e-07
276,0.012500000000000011,0.8,7.867083682910242e-08
843,0.1,0.6,1.4417285966724625e-06
252,-0.09999999999999998,0.7,-5.028092614729583e-07
917,0.0,0.0,0.0
52,0.0,0.0,0.0
8461,-0.3,0.12222222222222223,-3.897290816591241e-06
9624,0.0625,0.5,3.778116319013922e-06
7683,0.0,0.0,0.0
24649,0.0,0.0,0.0
3274,0.0,0.0,0.0
6,0.15,0.0625,7.066302342295367e-10
52,0.0,0.0,0.0
7,-0.016666666666666666,0.06666666666666667,-9.770689658482483e-11
404,0.0,0.0,0.0
383,0.0,0.0,0.0
52,0.0,0.0,0.0
24649,0.0,0.0,0.0
24649,0.32222222222222224,0.7000000000000001,6.984294152366106e-05
1480,0.13636363636363635,0.45454545454545453,1.1524107401208972e-06
