35,0.175,0.825,-4.248101824985885e-08
71069,0.0,0.0,-0.0
382,-0.4333333333333333,0.6,8.349713756489263e-07
268,-0.4,0.4,3.6048703773485674e-07
2220,0.0,0.1,-0.0
29893,0.0,0.1,-0.0
2001,0.29444444444444445,0.43333333333333335,-2.1463840241830425e-06
880,0.13636363636363635,0.45454545454545453,-4.585571205921684e-07
448,0.0,0.0,-0.0
1231,0.0,0.0,-0.0
3393,0.0,0.0,-0.0
1059,-0.1,0.1,8.902886496296953e-08
53,0.0,0.0,-0.0
83,0.0,0.0,-0.0
877,0.0,0.0,-0.0
196,0.4,0.4,-2.636397738657908e-07
10539,0.0,0.0,-0.0
458,0.0,0.375,-0.0
0,0.0,0.0,-0.0
4990,0.0,0.0,-0.0
1221,0.0,0.0,-0.0
129,0.0,0.0,-0.0
68,-0.6,1.0,3.4300072620294203e-07
35851,0.0,0.0,-0.0
176,0.0,0.0,-0.0
3574,0.0,0.0,-0.0
200,0.375,0.75,-4.7288703061067367e-07
80,0.0,0.0,-0.0
992,0.0,0.0,-0.0
202,0.0,0.0,-0.0
83,-0.1,0.2,1.3955421703354995e-08
79,0.5,1.0,-3.320717814954953e-07
10182,0.025000000000000078,0.7333333333333334,-1.5693123911839064e-06
719,0.0,0.0,-0.0
9783,0.0,0.0,-0.0
58,-0.3,0.5,7.313986073445086e-08
560,0.0,0.0,-0.0
311,0.0,0.0,-0.0
560,-0.25,0.3125,3.678010238083018e-07
1,0.0,0.0,-0.0
74,0.0,0.0,-0.0
5,0.0,0.0,-0.0
54,0.0,0.0,-0.0
560,0.13636363636363635,0.45454545454545453,-2.918090767404708e-07
7,0.0,0.0,-0.0
104859,0.13636363636363635,0.45454545454545453,-5.4640728532016126e-05
358571,0.0,0.0,-0.0
54,0.0,0.0,-0.0
1867,0.0,0.0,-0.0
150,0.0,0.0,-0.0
120,0.0,0.0,-0.0
120,0.0,0.0,-0.0
560,0.25,0.5,-5.884816380932828e-07
54,0.0,0.0,-0.0
1569,0.0,0.0,-0.0
62,0.0,0.0,-0.0
6,0.0,0.0,-0.0
144,0.0,0.0,-0.0
339,0.025000000000000078,0.7333333333333334,-5.22487625821395e-08
3538,-0.05,0.4,5.948708673068671e-07
54,0.0,0.0,-0.0
290,-0.4333333333333333,0.6,6.338787930319074e-07
99,0.0,0.0,-0.0
2038,0.0,0.0,-0.0
21665,0.07142857142857142,0.2151785714285714,-2.7993973944234008e-06
2658,0.25,0.35,-1.9552302425649317e-06
67,0.0,0.0,-0.0
56,0.0,0.0,-0.0
17,0.0,0.0,-0.0
1867,0.0,0.0,-0.0
54,0.0,0.0,-0.0
296,0.0,0.0,-0.0
1587,0.07142857142857142,0.2151785714285714,-2.050608661412387e-07
127620,0.2681818181818182,0.5272727272727272,-0.00015171141393633785
566,0.17857142857142858,0.2857142857142857,-2.427701218373164e-07
7376,0.16818181818181818,0.32727272727272727,-3.4130656607740872e-06
358571,0.0,0.0,-0.0
19,0.35,0.35000000000000003,-1.9567014466601655e-08
58,0.21666666666666667,0.6166666666666667,-6.51486537282794e-08
