228,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
258,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
855,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
678,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
1768,0.5,0.5,4.736132587438953e-07,2018-10-22,0.5067999999999984,44.2217
2433,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
106023,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
1388,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
1388,0.4,0.8,4.7592774887712346e-07,2018-10-22,0.5067999999999984,44.2217
3054,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
1388,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
18,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
377,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
2284,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
239,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
70,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
5,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
9200,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
15,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
386,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
174,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
26,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
535,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
105,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
152,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
123,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
221,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
4046,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
111,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
124961,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
65,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
4046,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
58,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
2979,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
456,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
953,0.29545454545454547,0.48484848484848486,1.4628210519621851e-07,2018-10-22,0.5067999999999984,44.2217
17,0.4525,0.5950000000000001,4.9044019135022895e-09,2018-10-22,0.5067999999999984,44.2217
21175,0.29545454545454547,0.48484848484848486,3.250287069811046e-06,2018-10-22,0.5067999999999984,44.2217
1,-0.1027777777777778,0.34444444444444444,-3.7933244496065025e-11,2018-10-22,0.5067999999999984,44.2217
21175,0.06026936026936026,0.3811447811447812,5.212085852973034e-07,2018-10-22,0.5067999999999984,44.2217
192,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
7190,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
7695,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
332,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
131,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
967,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
2937,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
686,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
3711,0.28727272727272724,0.5509090909090909,6.293132465078311e-07,2018-10-22,0.5067999999999984,44.2217
3,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
0,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
2670,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
741,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
869,0.2,0.5,9.311536693403735e-08,2018-10-22,0.5067999999999984,44.2217
2234,0.0,0.1,0.0,2018-10-22,0.5067999999999984,44.2217
45,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
341,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
335,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
14,-0.075,0.2333333333333333,-2.6252318640781525e-10,2018-10-22,0.5067999999999984,44.2217
4,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
7,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
1147,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
30,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
139,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
11,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
1230,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
85,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
380,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
17,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
670,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
201,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
82,0.5,0.5,2.1966225801470256e-08,2018-10-22,0.5067999999999984,44.2217
75,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
2689,0.07500000000000001,0.525,1.134522077545632e-07,2018-10-22,0.5067999999999984,44.2217
18,0.0,0.0,0.0,2018-10-22,0.5067999999999984,44.2217
