1223,0.13333333333333333,0.3416666666666667,-1.3906312094524241e-06,2018-10-22,-0.7800000000000011
241,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
83,1.0,1.0,-2.0716780277625207e-06,2018-10-22,-0.7800000000000011
77,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
216,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
130,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
535,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
206,0.3166666666666667,0.4833333333333334,-7.869741841339114e-07,2018-10-22,-0.7800000000000011
261,-0.3,0.6,1.1726196836660626e-06,2018-10-22,-0.7800000000000011
46,-0.3,0.6,2.0666860325148998e-07,2018-10-22,-0.7800000000000011
55,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
108,-0.3,0.6,4.852219380687156e-07,2018-10-22,-0.7800000000000011
1883,0.16666666666666666,0.6999999999999998,-5.483290779907184e-06,2018-10-22,-0.7800000000000011
570,0.09166666666666666,0.35833333333333334,-4.673235551079763e-07,2018-10-22,-0.7800000000000011
3029,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
218,-0.3,0.6,9.794294675831483e-07,2018-10-22,-0.7800000000000011
3,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
191,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
39,0.3978354978354979,0.541991341991342,-2.0989623816157803e-07,2018-10-22,-0.7800000000000011
43,-0.3,0.6,1.9319021608291456e-07,2018-10-22,-0.7800000000000011
268,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
3502,0.5,0.5,-2.1852459196458876e-05,2018-10-22,-0.7800000000000011
593,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
1557,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
61779,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
778,0.8,0.75,-1.1651316907946324e-05,2018-10-22,-0.7800000000000011
2068,0.0,1.0,-0.0,2018-10-22,-0.7800000000000011
2868,0.09166666666666666,0.35833333333333334,-2.3513753614906594e-06,2018-10-22,-0.7800000000000011
2738,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
62,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
165,-0.3,0.6,7.41311294271649e-07,2018-10-22,-0.7800000000000011
68,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
745,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
450,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
206,-0.3,0.6,9.255159189088466e-07,2018-10-22,-0.7800000000000011
305,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
4,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
351,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
825,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
649,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
1283,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
542,0.4,0.4,-2.164529139368263e-06,2018-10-22,-0.7800000000000011
1223,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
84,0.27777777777777773,0.4305555555555555,-2.507553168364942e-07,2018-10-22,-0.7800000000000011
8799,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
59,0.20000000000000004,0.35000000000000003,-1.0308470186336401e-07,2018-10-22,-0.7800000000000011
15,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
1124,0.3875,0.6375,-6.930465002197327e-06,2018-10-22,-0.7800000000000011
1373,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
10,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
563,-0.15555555555555559,0.2888888888888889,6.314935617810932e-07,2018-10-22,-0.7800000000000011
62,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
191,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
1014,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
592,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
14,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
0,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
903,-0.3,0.6,4.056994537741206e-06,2018-10-22,-0.7800000000000011
77,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
74019,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
756,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
579,-0.09375,0.3,4.0645761305235296e-07,2018-10-22,-0.7800000000000011
1593,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
184,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
583,-0.3,0.6,2.619299906426493e-06,2018-10-22,-0.7800000000000011
467,-0.3,0.6,2.0981356025749097e-06,2018-10-22,-0.7800000000000011
666,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
38,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
26,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
3361,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
6529,0.5,1.0,-8.148184242928612e-05,2018-10-22,-0.7800000000000011
116,-0.08333333333333333,0.21666666666666667,5.2277283565359446e-08,2018-10-22,-0.7800000000000011
117,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
97,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
113,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
555,0.25,0.25,-8.65799175759186e-07,2018-10-22,-0.7800000000000011
5950,0.25,0.75,-2.7845973490633277e-05,2018-10-22,-0.7800000000000011
98,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
51,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
81,-0.3,0.6,3.639164535515367e-07,2018-10-22,-0.7800000000000011
231,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
149,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
483,1.0,0.3,-3.616700556901075e-06,2018-10-22,-0.7800000000000011
1050,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
226,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
3131,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
569,-0.4333333333333333,0.6,3.6925788846649065e-06,2018-10-22,-0.7800000000000011
47133,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
550,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
231,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
417,-0.3,0.6,1.8734958164319855e-06,2018-10-22,-0.7800000000000011
2563,1.0,0.3,-1.919172572947713e-05,2018-10-22,-0.7800000000000011
327,0.0,0.1,-0.0,2018-10-22,-0.7800000000000011
212,0.9,0.875,-4.167068032951239e-06,2018-10-22,-0.7800000000000011
1382,0.09166666666666666,0.35833333333333334,-1.1330546546653036e-06,2018-10-22,-0.7800000000000011
288,-0.25,0.59375,1.0670389841788886e-06,2018-10-22,-0.7800000000000011
35,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
46,0.6,0.8,-5.511162753373067e-07,2018-10-22,-0.7800000000000011
267,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
160,1.0,0.3,-1.1980788594289276e-06,2018-10-22,-0.7800000000000011
331,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
338,0.1,0.2,-1.3138722689800158e-07,2018-10-22,-0.7800000000000011
83,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
1208,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
811,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
217,0.0,0.0,-0.0,2018-10-22,-0.7800000000000011
