1,0.018305775431972225,0,-1.1808303498523933,159.21,157.33,160.9,156.2,25744047.0

2,-0.009055501772004274
3,0.008460504507633698,1,1.0993956538511045,155.54,157.25,158.34,154.39,24045968.0

4,0.023848264894001738,1,0.13317268057581835,157.69,157.9,160.59,157.42,18844425.0

5,0.023381970104797166,0,-3.4689452875908673,156.82,151.38,157.69,151.31,30609970.0

6,0.028376508483578023,1,2.144807833211216,150.13,153.35,154.81,149.16,35338901.0

7,0.04000896027952586,0,-1.9077394244879606,156.73,153.74,156.89,151.2998,25293492.0

8,0.0055847451310584014,1,0.13044612575007636,153.32,153.52,155.57,152.55,15433521.0

9,0.01972212626241352,1,0.13044612575007636,153.32,153.52,155.57,152.55,15433521.0

10,0.013666604852303364,1,0.012923235978295575,154.76,154.78,157.34,154.46,15424658.0

11,0.030227931795843006,1,0.012923235978295575,154.76,154.78,157.34,154.46,15424658.0

12,0.025040998741783272,1,0.012923235978295575,154.76,154.78,157.34,154.46,15424658.0

13,0.018629051637828273,1,0.012923235978295575,154.76,154.78,157.34,154.46,15424658.0

14,0.0281244887686548,1,2.0962835603756034,151.22,154.39,154.77,150.85,19095032.0

15,0.016601181674193714,1,2.1796520679618214,147.73,150.95,152.21,147.0,22105696.0

16,0.026829411376974,0,-4.316498316498314,148.5,142.09,148.83,139.03,31336784.0

17,0.011385692014773888,1,4.491370993675633,139.935,146.22,146.64,139.7419,50528278.0

18,0.02201311368151112,1,0.15179514255543147,151.52,151.75,152.75,149.35,25640786.0

19,0.01490343374589124,0,-0.9552042160737925,151.8,150.35,154.13,148.96,24708695.0

20,0.017858131822003052,0,-0.946035976015981,150.1,148.68,150.19,147.44,15969849.0

21,0.008008392732338264,1,0.42194092827003915,149.31,149.94,150.97,148.0,16667124.0

22,0.022273192767465,0,-0.02639044665830444,151.57,151.53,153.01,149.83,21877372.0

