1,0.024582148157313924,0,-0.21778651045779368,54.457,54.3384,54.8279,54.1801,14044890.0

2,0.008216692334991851
3,0.009155716388395895,1,0.03639859773482424,54.3977,54.4175,54.6053,53.8537,16703659.0

4,0.014259632590270115,1,0.9361233480176306,54.48,54.99,55.14,54.03,16962418.0

5,0.017515950169212615,0,-1.200218221494824,54.99,54.33,55.9,54.29,22025512.0

6,0.04983426823030716,0,-2.1647404146028246,54.51,53.33,55.16,52.84,26336195.0

7,0.051895842887416825,0,-0.16722408026756486,53.82,53.73,53.89,52.82,18866632.0

8,0.044052364517603124,0,-0.5196733481811454,53.88,53.6,54.25,53.6,13022030.0

9,0.05553536341544735,0,-0.5196733481811454,53.88,53.6,54.25,53.6,13022030.0

10,0.03696827357248529,0,-0.18155410312273315,55.08,54.98,55.27,54.61,21737523.0

11,0.05254044062784983,0,-0.18155410312273315,55.08,54.98,55.27,54.61,21737523.0

12,0.03807653818864926,0,-0.18155410312273315,55.08,54.98,55.27,54.61,21737523.0

13,0.031189289732365903,0,-0.18155410312273315,55.08,54.98,55.27,54.61,21737523.0

14,0.04053387422167458,1,1.9967908718131526,56.09,57.21,57.47,56.09,29328713.0

15,0.02454181098365145,0,-1.7925513400626543,57.46,56.43,57.63,56.17,25269995.0

16,0.03417877961419701,1,1.2005017022038964,55.81,56.48,57.15,55.72,22103692.0

17,0.013760063503943305,1,2.2136331693605023,56.92,58.18,58.8,56.92,25231199.0

18,0.001216235992936737,0,-1.6321516321516318,56.98,56.05,57.28,55.55,22533201.0

20,0.026413869105280877,1,1.2387188108299467,56.51,57.21,57.445,56.51,12733842.0

21,0.03962893685971895,1,0.33321641529287566,57.02,57.21,57.35,56.65,12371207.0

22,0.02938118589041904,1,0.1737619461337992,57.55,57.65,57.78,57.035,14891287.0

