1,0.028161766835842157,0,-1.239242615718007,2018-10-05,149.0023,147.1558,149.8811,146.0104,4602252.0

2,0.02011883039261227
3,0.03173272459569962,0,-0.07413090549502936,2018-10-08,146.6325,146.5238,147.1953,145.3291,3239347.0

4,0.041846154987365596,0,-0.5672363879338965,2018-10-09,146.2177,145.3883,146.4942,145.0822,3642496.0

5,0.02340405774370269,0,-3.261011363246257,2018-10-10,145.645,140.8955,145.8327,140.7079,5547697.0

6,0.03203379764988795,0,-2.5241716041878486,2018-10-11,140.8264,137.2717,142.3767,137.0347,8710491.0

7,0.02373386600772621,0,-0.1913232810866323,2018-10-12,139.3453,139.0787,139.76,137.3309,6563403.0

8,0.027710827713501262,1,0.5342150105400133,2018-10-15,138.6146,139.3551,140.4709,138.3776,4965533.0

9,0.026214871080404867,1,0.5342150105400133,2018-10-15,138.6146,139.3551,140.4709,138.3776,4965533.0

10,0.017811948420800586,1,0.3395847140766935,2018-10-22,127.9504,128.3849,128.7975,126.7852,5719518.0

11,0.030551116974618524,1,0.3395847140766935,2018-10-22,127.9504,128.3849,128.7975,126.7852,5719518.0

12,0.025947812148163277,1,0.3395847140766935,2018-10-22,127.9504,128.3849,128.7975,126.7852,5719518.0

13,0.03398584278929033,1,0.3395847140766935,2018-10-22,127.9504,128.3849,128.7975,126.7852,5719518.0

14,0.025198718377645445,1,1.6974443748459498,2018-10-23,127.3974,129.5599,130.2412,126.7951,6463580.0

15,0.01839956701213019,0,-0.6286525156844693,2018-10-25,125.6497,124.8598,126.1829,123.5662,10304327.0

16,0.034363452840519344,1,0.2513594796977567,2018-10-29,117.8392,118.1354,122.3912,116.8123,20450448.0

17,0.035655991932858906,0,-4.216457305017951,2018-10-30,118.9648,113.9487,119.972,113.7019,21458594.0

18,0.02771795104152343,1,1.1514500537056882,2018-11-01,114.0475,115.3607,115.5286,113.6624,13626730.0

20,0.030352091026019948
21,0.06133908316442443,1,2.004915167630037,2018-11-06,119.1821,121.5716,122.253,118.797,9597392.0

22,0.03989182676725164,1,0.8482147239866088,2018-11-07,122.2332,123.27,123.4872,120.7916,12382666.0

