1,0.026751838560727475,1,0.03745785990760537,80.09,80.12,80.99,79.43,7019108.0

2,0.01544210129438277
3,0.035948157778959364,1,0.2373813093453245,80.04,80.23,80.54,79.08,8058686.0

4,0.020764458920052853,1,0.062212268259297196,80.37,80.42,81.49,80.16,7643669.0

5,0.02267497874140141,0,-5.9251820236003,79.66,74.94,80.04,74.77,12977843.0

6,0.039303977150012055,0,-0.3477330480138972,74.77,74.51,77.07,73.9,11532101.0

7,0.029194568831502708,0,-0.07897854416217227,75.97,75.91,76.86,74.91,10393839.0

8,0.02648043582880485,0,-1.0294311732875825,75.77,74.99,76.16,74.97,5789049.0

9,0.026239112276444283,0,-1.0294311732875825,75.77,74.99,76.16,74.97,5789049.0

10,0.036148486185678924,1,0.3348961821835231,74.65,74.9,75.21,74.3,7042460.0

11,0.02759671368451502,1,0.3348961821835231,74.65,74.9,75.21,74.3,7042460.0

12,0.004809024233798057,1,0.3348961821835231,74.65,74.9,75.21,74.3,7042460.0

13,0.04043181439034995,1,0.3348961821835231,74.65,74.9,75.21,74.3,7042460.0

14,0.011656266309228131,0,-1.1322280630812824,74.19,73.35,74.38,72.07,11423769.0

15,0.025905892728699573,1,0.5640390700233824,72.69,73.1,73.495,72.23,7648037.0

16,0.03153294796578681,0,-1.4605514605514707,73.26,72.19,74.01,71.39,9874204.0

17,0.045642952021889616,1,1.9707130149172192,73.07,74.51,74.64,72.81,9469954.0

18,0.03414823127265141,1,2.0736408347733644,75.23,76.79,76.84,74.84,6117833.0

20,0.04042174546688565,1,1.3596548568440403,76.49,77.53,77.77,76.05,7143324.0

21,0.027274220225015088,0,-0.9956038272562843,77.34,76.57,77.58,76.355,6424228.0

22,0.035544718111913745,1,1.338705484793347,76.94,77.97,78.23,76.57,5403850.0

