1,0.05155846308916586,0,-2.125632628758555,167.95,164.38,169.9,162.22,2395648.0

2,0.08929210377356173
3,0.03500229860230763,1,0.7146817817756125,162.31,163.47,165.9,156.73,1850643.0

4,0.04429100470817099,0,-0.0309444238148356,161.58,161.53,165.33,160.36,1214636.0

5,0.043005631424915265,0,-6.947211155378484,160.64,149.48,160.64,149.05,3193992.0

6,0.04000760493924105,1,3.4442934782608847,147.2,152.27,153.58,146.5,2993263.0

7,0.03865157559133889,1,0.5647208121827505,157.6,158.49,161.86,155.44,2775334.0

8,0.03517536484403597,0,-0.7169576059850409,160.4,159.25,162.6,157.41,1350123.0

9,0.06200124982235318,0,-0.7169576059850409,160.4,159.25,162.6,157.41,1350123.0

10,0.0397531136491768,0,-0.6421404682274301,149.5,148.54,151.865,146.53,1426756.0

11,0.037472125238173955,0,-0.6421404682274301,149.5,148.54,151.865,146.53,1426756.0

12,0.04620154081031826,0,-0.6421404682274301,149.5,148.54,151.865,146.53,1426756.0

13,0.03729078755609555,0,-0.6421404682274301,149.5,148.54,151.865,146.53,1426756.0

14,0.03763061216523572,1,6.645789839944337,143.7,153.25,153.62,140.32,2404166.0

15,0.034307155137868924,1,0.45637583892617906,149.0,149.68,152.0,147.88,1195887.0

16,0.03715855430920753,0,-6.505813562739417,148.79,139.11,148.79,137.01,2306910.0

17,0.04140029157584678,1,3.3783290769792007,137.05,141.68,142.23,131.01,3071405.0

18,0.050133921683121925,1,5.817091454272857,133.4,141.16,145.0,133.25,8785822.0

19,0.025168644059925586,0,-1.0113239797735116,140.41,138.99,143.88,137.88,2239159.0

20,0.03925521808588596,1,2.177316066600258,140.54,143.6,143.86,137.4,1952634.0

21,0.0362281738554418,0,-0.09107468123861248,142.74,142.61,145.3899,138.15,1749802.0

22,0.043443186863940636,1,1.0887656033287252,144.2,145.77,147.27,142.16,2330933.0

