564,0.5,0.5,-2.1812273910048822e-08,2018-10-15,-0.5773999999999546,357.8076
374,0.05,0.65,-1.8803417686286768e-09,2018-10-15,-0.5773999999999546,357.8076
226,0.2,0.4,-2.7969213637849843e-09,2018-10-15,-0.5773999999999546,357.8076
149,-0.75,1.0,1.7287387301049332e-08,2018-10-15,-0.5773999999999546,357.8076
2027,-0.6,0.8,1.50513971798022e-07,2018-10-15,-0.5773999999999546,357.8076
228,0.5,0.8888888888888888,-1.5675960445992534e-08,2018-10-15,-0.5773999999999546,357.8076
769,0.2,0.3,-7.137718568862784e-09,2018-10-15,-0.5773999999999546,357.8076
48,0.6,1.0,-4.455272968861037e-09,2018-10-15,-0.5773999999999546,357.8076
1849,0.65,0.7944444444444444,-1.4770514736120102e-07,2018-10-15,-0.5773999999999546,357.8076
290,-0.09999999999999998,0.6,2.6917274186868754e-09,2018-10-15,-0.5773999999999546,357.8076
756,-0.75,1.0,8.771318657445164e-08,2018-10-15,-0.5773999999999546,357.8076
298,0.2,0.5,-4.609969946946488e-09,2018-10-15,-0.5773999999999546,357.8076
31,0.375,0.675,-1.2138878499142865e-09,2018-10-15,-0.5773999999999546,357.8076
224,0.35,0.3384615384615385,-4.1049438123352114e-09,2018-10-15,-0.5773999999999546,357.8076
255,0.2,0.4,-3.1558183529432346e-09,2018-10-15,-0.5773999999999546,357.8076
171,0.2833333333333333,0.5583333333333333,-4.184746628434101e-09,2018-10-15,-0.5773999999999546,357.8076
579,0.15000000000000002,0.45,-6.045944646024704e-09,2018-10-15,-0.5773999999999546,357.8076
155,0.35,0.55,-4.615771083624693e-09,2018-10-15,-0.5773999999999546,357.8076
313,-1.0,1.0,4.8420154140746676e-08,2018-10-15,-0.5773999999999546,357.8076
8,0.5,0.5,-3.0939395617090527e-10,2018-10-15,-0.5773999999999546,357.8076
43,0.2,0.4,-5.321576046139571e-10,2018-10-15,-0.5773999999999546,357.8076
